question,retained_kv_memory_mb,answer,kv_memory_per_token_kb,answer_prefix,compression_ratio,retained_kv_memory_gb,context_tokens,predicted_answer,memory_budget_unit,context_id,task,retained_context_tokens,context_length,uncompressed_kv_memory_gb,uncompressed_kv_memory_mb,memory_budget,max_new_tokens,token_budget
What is the value associated with key 4359106793B6? Return only the value.,2047.868928,['5EEF38C5EF5E'],147.456,,0.7625049164628829,2.047868928,58477.0,A237D4734534,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 9BE9147D7BFC? Return only the value.,2047.868928,['B97809AA5570'],147.456,,0.7625049164628829,2.047868928,58477.0,B97809AA5570,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key EE416263307C? Return only the value.,2047.868928,['6690FC04CA7A'],147.456,,0.7625049164628829,2.047868928,58477.0,13F34DCCB05D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A7FB9D2CD944? Return only the value.,2047.868928,['495685609E8A'],147.456,,0.7625049164628829,2.047868928,58477.0,544488888888,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key F6A9B62BCCB1? Return only the value.,2047.868928,['0EB598F3F640'],147.456,,0.7625049164628829,2.047868928,58477.0,The value associated with the key [F6A9B62BCCB1] is not present in the provided list.,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C60BF21A6F38? Return only the value.,2047.868928,['2CDED1FA82A6'],147.456,,0.7625049164628829,2.047868928,58477.0,82A61FA82A64,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 7E8EA3EA21A2? Return only the value.,2047.868928,['02BD706078EB'],147.456,,0.7625049164628829,2.047868928,58477.0,0C36E685854C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D9BE33A315F3? Return only the value.,2047.868928,['EE46A829907C'],147.456,,0.7625049164628829,2.047868928,58477.0,E1AD7463835E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 84A5CDCD0A34? Return only the value.,2047.868928,['31DA4937B90F'],147.456,,0.7625049164628829,2.047868928,58477.0,5C17093B4D72,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C8B1089A9F4F? Return only the value.,2047.868928,['82B39979CF26'],147.456,,0.7625049164628829,2.047868928,58477.0,9F4E685D8C3C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key B2CD840C5CB0? Return only the value.,2047.868928,['9D7D3B4EC9F5'],147.456,,0.7625049164628829,2.047868928,58477.0,5D6B82E68C3C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key AC8C2B633B18? Return only the value.,2047.868928,['5C17093B4D72'],147.456,,0.7625049164628829,2.047868928,58477.0,5C17093B4D72,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A7AF3D3FEC1B? Return only the value.,2047.868928,['F9C30012D399'],147.456,,0.7625049164628829,2.047868928,58477.0,59C30012D399,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 163B284E4CD4? Return only the value.,2047.868928,['46A3FF2F6883'],147.456,,0.7625049164628829,2.047868928,58477.0,46A3FF2F6883,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 6641C798A445? Return only the value.,2047.868928,['AB6E5A669316'],147.456,,0.7625049164628829,2.047868928,58477.0,6641C798A445: 44291257429E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 67CB65281970? Return only the value.,2047.868928,['33479609598E'],147.456,,0.7625049164628829,2.047868928,58477.0,50FF6EDABA8C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 03EF848AC924? Return only the value.,2047.868928,['B420BCA726EB'],147.456,,0.7625049164628829,2.047868928,58477.0,0C3D4E6C448C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key EB4F1190E515? Return only the value.,2047.868928,['8CB217151C03'],147.456,,0.7625049164628829,2.047868928,58477.0,000000000000,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key B9E448D495A4? Return only the value.,2047.868928,['8F22D46B7756'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 953BEA3E072A? Return only the value.,2047.868928,['58F4591CC524'],147.456,,0.7625049164628829,2.047868928,58477.0,7B87485D8C3C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D0C5F69A0539? Return only the value.,2047.868928,['39EE46C937E0'],147.456,,0.7625049164628829,2.047868928,58477.0,578858585858,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key F68A9B3AA1D1? Return only the value.,2047.868928,['746B31CC6738'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 6769EE01B9E0? Return only the value.,2047.868928,['0130932D1648'],147.456,,0.7625049164628829,2.047868928,58477.0,6E18C6DA85F1,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 2CCF42D7F112? Return only the value.,2047.868928,['81986839F98F'],147.456,,0.7625049164628829,2.047868928,58477.0,81986839F98F,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8F021B414999? Return only the value.,2047.868928,['80CF1287E313'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF7B539B,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 57084B541670? Return only the value.,2047.868928,['1DF4F26F9B19'],147.456,,0.7625049164628829,2.047868928,58477.0,43D6236EB832,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8366CD8D9F75? Return only the value.,2047.868928,['41F8F4EAE769'],147.456,,0.7625049164628829,2.047868928,58477.0,D7D78E0EABB7,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 89B4E048F1DE? Return only the value.,2047.868928,['CB1BD02A6CBB'],147.456,,0.7625049164628829,2.047868928,58477.0,584848484848,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 4009932C3EC9? Return only the value.,2047.868928,['7159B1B68ECD'],147.456,,0.7625049164628829,2.047868928,58477.0,44E048E09502,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 6088F74F6900? Return only the value.,2047.868928,['7BCF902BD154'],147.456,,0.7625049164628829,2.047868928,58477.0,7BCF902BD154,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 3E47C51C91F4? Return only the value.,2047.868928,['56F4C1E9C4FA'],147.456,,0.7625049164628829,2.047868928,58477.0,56F4C1E9C4FA,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C68DF613BDA0? Return only the value.,2047.868928,['AE7C75771730'],147.456,,0.7625049164628829,2.047868928,58477.0,AE7C75771730,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key E58275F1C654? Return only the value.,2047.868928,['DCAD963A4333'],147.456,,0.7625049164628829,2.047868928,58477.0,574444444444,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 7B620700749A? Return only the value.,2047.868928,['42001DC3C26E'],147.456,,0.7625049164628829,2.047868928,58477.0,42001DC3C26E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 61F6114B3C79? Return only the value.,2047.868928,['C9E5A237A8C1'],147.456,,0.7625049164628829,2.047868928,58477.0,C9E5A237A8C1,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 386AFE83C32A? Return only the value.,2047.868928,['B380AD4A2B3C'],147.456,,0.7625049164628829,2.047868928,58477.0,3FF695082801,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key CCD73ADCB38C? Return only the value.,2047.868928,['699450D3BA03'],147.456,,0.7625049164628829,2.047868928,58477.0,699450D3BA03,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 5A64F49816AD? Return only the value.,2047.868928,['892084399ED9'],147.456,,0.7625049164628829,2.047868928,58477.0,892084399ED9,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key B368027D3808? Return only the value.,2047.868928,['436AD5098E07'],147.456,,0.7625049164628829,2.047868928,58477.0,436AD5098E07,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 498B3F8DCF96? Return only the value.,2047.868928,['662017CF775F'],147.456,,0.7625049164628829,2.047868928,58477.0,53395AE86D18,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key BFB0AC777762? Return only the value.,2047.868928,['578CD231F372'],147.456,,0.7625049164628829,2.047868928,58477.0,A85456673E49,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8DF713769FF9? Return only the value.,2047.868928,['2DB1EE6FFBEA'],147.456,,0.7625049164628829,2.047868928,58477.0,9777F2E0B461,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 505979FF89D9? Return only the value.,2047.868928,['37F35A81762A'],147.456,,0.7625049164628829,2.047868928,58477.0,C582058E389E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 92DEE4F1E8E8? Return only the value.,2047.868928,['2ECA44E22691'],147.456,,0.7625049164628829,2.047868928,58477.0,2ECA44E22691,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key BF04F2765513? Return only the value.,2047.868928,['EE25AEE01EC9'],147.456,,0.7625049164628829,2.047868928,58477.0,585858585858,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 30AEE8F10194? Return only the value.,2047.868928,['BCB37FBE6BB3'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 3C1F331D58BB? Return only the value.,2047.868928,['3DF7BC45144A'],147.456,,0.7625049164628829,2.047868928,58477.0,3DF7BC45144A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 43F1DF6C0D60? Return only the value.,2047.868928,['3AAD34EF71DF'],147.456,,0.7625049164628829,2.047868928,58477.0,448745E68C2A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D5BE33E88249? Return only the value.,2047.868928,['D61A3FEC0A37'],147.456,,0.7625049164628829,2.047868928,58477.0,D61A3FEC0A37,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 5B249E5C5DCD? Return only the value.,2047.868928,['C76827EF5357'],147.456,,0.7625049164628829,2.047868928,58477.0,53E6843D888C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 1EB01B4FFD5F? Return only the value.,2047.868928,['1417EB91731A'],147.456,,0.7625049164628829,2.047868928,58477.0,1417EB91731A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key F4ADAD0205F5? Return only the value.,2047.868928,['7E1FA9D6290D'],147.456,,0.7625049164628829,2.047868928,58477.0,56F3D8C15C3A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 01B29D23C3CF? Return only the value.,2047.868928,['DB6AC3A58237'],147.456,,0.7625049164628829,2.047868928,58477.0,DB6AC3A58237,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key F53F8A9E0964? Return only the value.,2047.868928,['D9170AD1C18C'],147.456,,0.7625049164628829,2.047868928,58477.0,D9170AD1C18C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 5F067B777E71? Return only the value.,2047.868928,['50BF9EE4105D'],147.456,,0.7625049164628829,2.047868928,58477.0,50BF9EE4105D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key E5EB7E0A04C2? Return only the value.,2047.868928,['E188FC40A3D4'],147.456,,0.7625049164628829,2.047868928,58477.0,E3DE4DFA21BE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 9313E5A1C6E4? Return only the value.,2047.868928,['4654DE67A278'],147.456,,0.7625049164628829,2.047868928,58477.0,4654DE67A278,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 2ED07DA56B6E? Return only the value.,2047.868928,['C3A6FC014A22'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 82D9EA7F6C7D? Return only the value.,2047.868928,['65DB47BF8DB7'],147.456,,0.7625049164628829,2.047868928,58477.0,408248BDDB3E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C00B38DB128D? Return only the value.,2047.868928,['20D493A05478'],147.456,,0.7625049164628829,2.047868928,58477.0,20D493A05478,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 86960DDCA788? Return only the value.,2047.868928,['6C55CC9CF41C'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key F08D7A732F35? Return only the value.,2047.868928,['08568A6FC4B3'],147.456,,0.7625049164628829,2.047868928,58477.0,C4B3085684B3,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 58E780A23721? Return only the value.,2047.868928,['DC4364CAA1C7'],147.456,,0.7625049164628829,2.047868928,58477.0,DC4364CAA1C7,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C6A1AFB3E3AD? Return only the value.,2047.868928,['750A2CBFB769'],147.456,,0.7625049164628829,2.047868928,58477.0,59E464F2502E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 1ED0F9FC6034? Return only the value.,2047.868928,['84A9B2C027E8'],147.456,,0.7625049164628829,2.047868928,58477.0,The value associated with the key [1ED0F9FC6034] is not present in the provided list of key-value pairs.,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 50CE75C72FB6? Return only the value.,2047.868928,['0227B0701A53'],147.456,,0.7625049164628829,2.047868928,58477.0,50BF9EE4105D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key AC920306A258? Return only the value.,2047.868928,['612235F3DE4A'],147.456,,0.7625049164628829,2.047868928,58477.0,A46A98611260,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 19CA94BCF47A? Return only the value.,2047.868928,['5C91534FC96D'],147.456,,0.7625049164628829,2.047868928,58477.0,543844844444,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key DCA19CDF0664? Return only the value.,2047.868928,['2FE9427BBFFB'],147.456,,0.7625049164628829,2.047868928,58477.0,5C650F8A0C2C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 434A8C6EA6AD? Return only the value.,2047.868928,['44F73CB526D7'],147.456,,0.7625049164628829,2.047868928,58477.0,44E2226C7565,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key F56278AA16EA? Return only the value.,2047.868928,['57D59CF3137E'],147.456,,0.7625049164628829,2.047868928,58477.0,57D59CF3137E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 2F145DAD348E? Return only the value.,2047.868928,['6C877FAF6458'],147.456,,0.7625049164628829,2.047868928,58477.0,5417CAAA5BBE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 6B4935E574E0? Return only the value.,2047.868928,['C08FB361E70A'],147.456,,0.7625049164628829,2.047868928,58477.0,7B85D5B077E0,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 5D755F4FAF10? Return only the value.,2047.868928,['668DDAB51D55'],147.456,,0.7625049164628829,2.047868928,58477.0,57408C38488C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 73624795CD1D? Return only the value.,2047.868928,['92472E0D3860'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key FAB121925613? Return only the value.,2047.868928,['AF9E936DB4A7'],147.456,,0.7625049164628829,2.047868928,58477.0,506484820C08,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D06E3A8359B6? Return only the value.,2047.868928,['B8871991103F'],147.456,,0.7625049164628829,2.047868928,58477.0,A3E084399E6E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key CDD8451B6267? Return only the value.,2047.868928,['8E2A3C5DBA42'],147.456,,0.7625049164628829,2.047868928,58477.0,8E2A3C5DBA42,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key DB376EA5E341? Return only the value.,2047.868928,['3231618192DE'],147.456,,0.7625049164628829,2.047868928,58477.0,3231618192DE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key CCCF255603D4? Return only the value.,2047.868928,['BD11F58AB7C7'],147.456,,0.7625049164628829,2.047868928,58477.0,8C5701D909B4,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 79152648C819? Return only the value.,2047.868928,['027ECE40483B'],147.456,,0.7625049164628829,2.047868928,58477.0,027ECE40483B,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 6BE82D36226C? Return only the value.,2047.868928,['226C7FE5A4B6'],147.456,,0.7625049164628829,2.047868928,58477.0,27A35E6448D5,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key E4ADFEDD22D9? Return only the value.,2047.868928,['A172D9719E00'],147.456,,0.7625049164628829,2.047868928,58477.0,A172D9719E00,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 88B3845A91B8? Return only the value.,2047.868928,['50D3B876A455'],147.456,,0.7625049164628829,2.047868928,58477.0,53395AE86D18,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 7C93C90B9454? Return only the value.,2047.868928,['403F4CCF0A4B'],147.456,,0.7625049164628829,2.047868928,58477.0,403F4CCF0A4B,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key DBC68FE84E20? Return only the value.,2047.868928,['0C36915D9A63'],147.456,,0.7625049164628829,2.047868928,58477.0,8E2A3C5DBA42,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 195665FDAADB? Return only the value.,2047.868928,['29D0B0C77002'],147.456,,0.7625049164628829,2.047868928,58477.0,44390E588770,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 37280F5E8B47? Return only the value.,2047.868928,['4119D0566199'],147.456,,0.7625049164628829,2.047868928,58477.0,C41002568389,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D6C679FE7CCC? Return only the value.,2047.868928,['18A7A13EA66D'],147.456,,0.7625049164628829,2.047868928,58477.0,18A7A13EA66D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key BE9D7329AF6E? Return only the value.,2047.868928,['428055AC0D06'],147.456,,0.7625049164628829,2.047868928,58477.0,A55FBCB3C168,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 5C3D5C6801D6? Return only the value.,2047.868928,['8EB78F73198E'],147.456,,0.7625049164628829,2.047868928,58477.0,8EB78F73198E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key CF5DEE8D5DAA? Return only the value.,2047.868928,['581941F9994A'],147.456,,0.7625049164628829,2.047868928,58477.0,581941F9994A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 69690513EDA8? Return only the value.,2047.868928,['59E11F096B9D'],147.456,,0.7625049164628829,2.047868928,58477.0,59E11F096B9D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key ADF9DE0BDE18? Return only the value.,2047.868928,['9B07F68ECE81'],147.456,,0.7625049164628829,2.047868928,58477.0,9B07F68ECE81,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 93AC32EEEB38? Return only the value.,2047.868928,['A65D936DD1A8'],147.456,,0.7625049164628829,2.047868928,58477.0,8B2A2FC6C4E6,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 89D7A62D7221? Return only the value.,2047.868928,['FAB82CAE93A2'],147.456,,0.7625049164628829,2.047868928,58477.0,5C650F8A0C2C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 48DCC7C2564A? Return only the value.,2047.868928,['53395AE86D18'],147.456,,0.7625049164628829,2.047868928,58477.0,A60148E09502,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 82ACAC565DA6? Return only the value.,2047.868928,['C6557CCC63DE'],147.456,,0.7625049164628829,2.047868928,58477.0,C6557CCC63DE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 726ABC8CFA8F? Return only the value.,2047.868928,['1412E3BEF3D6'],147.456,,0.7625049164628829,2.047868928,58477.0,27673E496E6D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 9D19618DDE71? Return only the value.,2047.868928,['76B849599BED'],147.456,,0.7625049164628829,2.047868928,58477.0,76B849599BED,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key F4E3A1B7E3D8? Return only the value.,2047.868928,['DE462514C7CE'],147.456,,0.7625049164628829,2.047868928,58477.0,D284B0916FB7,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A3FD2AE63AF6? Return only the value.,2047.868928,['EDB6CEC68CFE'],147.456,,0.7625049164628829,2.047868928,58477.0,3AF7FA21C18C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 6BFC565F1491? Return only the value.,2047.868928,['9CC0A19B224A'],147.456,,0.7625049164628829,2.047868928,58477.0,9CC0A19B224A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 679F9256D707? Return only the value.,2047.868928,['E835D9518F98'],147.456,,0.7625049164628829,2.047868928,58477.0,50FF6EDABA8C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 144012439B0F? Return only the value.,2047.868928,['57F72978CC73'],147.456,,0.7625049164628829,2.047868928,58477.0,57F72978CC73,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 50403A6C7DA6? Return only the value.,2047.868928,['A72B511EEEB8'],147.456,,0.7625049164628829,2.047868928,58477.0,A72B511EEEB8,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key B5DE4A965478? Return only the value.,2047.868928,['9AFA44791214'],147.456,,0.7625049164628829,2.047868928,58477.0,58F4591CC08A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 653CA5076897? Return only the value.,2047.868928,['E33F457083E4'],147.456,,0.7625049164628829,2.047868928,58477.0,E33F457083E4,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
