question,memory_budget_unit,retained_kv_memory_mb,token_budget,compression_ratio,context_length,predicted_answer,context_tokens,uncompressed_kv_memory_gb,memory_budget,context_id,task,kv_memory_per_token_kb,retained_kv_memory_gb,answer_prefix,uncompressed_kv_memory_mb,max_new_tokens,answer,retained_context_tokens
What is the value associated with key 6ECF1861C9F3? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C9243D5300EB,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BA05A9660A5A'],3472.0
What is the value associated with key 7B5F3FA2BDE0? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `7B5F3FA2BDE0` is `5AEA0C9FA6E6`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A9E8588309DE'],3472.0
What is the value associated with key A433AD21B4CC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `A433AD21B4CC` is `5786C348541E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['260E62874624'],3472.0
What is the value associated with key D391D6CADE2C? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D391D6CADE2C is not a valid key in the provided list. Please provide a valid key or check the input.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['E45E8EEFA5DD'],3472.0
What is the value associated with key 9CE7FCDFE961? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,639D790BEB94,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['02FB0DF80B89'],3472.0
What is the value associated with key EF32A4B5C723? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3DA759C3F0A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['816C282C6470'],3472.0
What is the value associated with key 7823D94DF188? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1A2B3C4D5678,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7EEFDA143A47'],3472.0
What is the value associated with key 2A57DE9205EA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `2A57DE9205EA` is `AC730CEEDDC2`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C05D132A5E58'],3472.0
What is the value associated with key 52157DDCA413? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B00B376786E3,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['54B53DAB1614'],3472.0
What is the value associated with key 4735F85B6D0A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `4735F85B6D0A` is `509E8A38D5AA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['81C60CE3C8C8'],3472.0
What is the value associated with key 8CED39034B65? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,8FA832339053,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['60EEA4B0718E'],3472.0
What is the value associated with key D12D673D2920? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D12D673D2920 is not a valid key in the provided data.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['142E3C28F5DC'],3472.0
What is the value associated with key 71B675873920? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `71B675873920` is `909E8A38D5AA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['92B2CD1F75A3'],3472.0
What is the value associated with key 168872B696CA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1C80A3B1799D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7F9ADB496E6D'],3472.0
What is the value associated with key 50E972730E7B? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `50E972730E7B` is `548E69C0FA93,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['FB0D1E639261'],3472.0
What is the value associated with key BEC77F53DC0A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3EDB089C0E1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['048CA7437402'],3472.0
What is the value associated with key 67471A46D536? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `67471A46D536` is `46A0CFA6E3E4,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['092C698F04F8'],3472.0
What is the value associated with key 8C918EA02346? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `8C918EA02346` is `8FA832339053`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['D36E000B1F5E'],3472.0
What is the value associated with key CAB21744EE3F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C94F902A404E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F6929AAD10CE'],3472.0
What is the value associated with key A3359E7B1E95? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A3359E7B1E95 is not a valid key in the provided list. Please check the key and try again.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['E3DE4DFA21BE'],3472.0
What is the value associated with key 8FF582226C16? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `8FF582226C16` is `57F7B231C6D1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A79334F43404'],3472.0
What is the value associated with key 74CAABE5BE96? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,7B3140D91A8E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5742F34A7949'],3472.0
What is the value associated with key D3475D04032D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D3475D04032D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['D10B0DE4FAF4'],3472.0
What is the value associated with key D82539112943? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D82539112943,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['54FC74577D47'],3472.0
What is the value associated with key C4758F660BBD? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C4758F660BBD,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['99969EA87552'],3472.0
What is the value associated with key B776791F49F6? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3DA7D4A3D16,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5D00A83C1C2B'],3472.0
What is the value associated with key 73D9B7461B72? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `73D9B7461B72` is `7C2A504F9E1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['18F11D30A290'],3472.0
What is the value associated with key A8AEC262CAD0? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A82986171830,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['008F38C46B38'],3472.0
What is the value associated with key 5AEA57632E1E? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,54C3B891D562,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A237D4734534'],3472.0
What is the value associated with key CCC7F6E5203C? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,69E4C683091F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8C354ABF6F5C'],3472.0
What is the value associated with key 5FB785A0D089? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `5FB785A0D089` is `1B3D48C59053,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1B37B3BC912F'],3472.0
What is the value associated with key E5990BB81D38? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E5990BB81D38 is not a valid key in the provided list. Please check the key and try again.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7E0F2A061609'],3472.0
What is the value associated with key D26423F47A55? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D26423F47A55,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BE15B783E1D5'],3472.0
What is the value associated with key 68C2B8B818CF? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,639D790FA4A6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['41191B61D453'],3472.0
What is the value associated with key 32279C60C81B? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `32279C60C81B` is `50BF9EE4105D`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1EE93002D831'],3472.0
What is the value associated with key DA29EE22A70B? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `DA29EE22A70B` is `004ED3D877A8`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['37306494DD5C'],3472.0
What is the value associated with key D3157500F785? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D3157500F785 is not a valid key in the provided list. Please check the key and try again.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['30C9C80B2AF7'],3472.0
What is the value associated with key 5682B77F69B9? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `5682B77F69B9` is `54F78C30744,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C1D41B968925'],3472.0
What is the value associated with key 0BE76A1ABA9D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,004ED3D877A8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A21CED376567'],3472.0
What is the value associated with key AC11D6642FE8? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,655310248916,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1F8B96BC532D'],3472.0
What is the value associated with key E44AC5AB4E57? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E8C385D8D88A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7517735444FB'],3472.0
What is the value associated with key 96DDA8909E31? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `96DDA8909E31` is `503B905714CD`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8113F4C8E393'],3472.0
What is the value associated with key F6BF22778161? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3C1434E467,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['011C7FB33BE5'],3472.0
What is the value associated with key BC7887C5F526? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3D4E0648D0,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8DA00C6F3051'],3472.0
What is the value associated with key 6ECCEF705D01? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `6ECCEF705D01` is `79D11521AD35`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['95CAD6BCA712'],3472.0
What is the value associated with key ECA37BA16DD7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E6E4F3C8B83E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C7F482221AD3'],3472.0
What is the value associated with key E901EBD14B0C? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E901EBD14B0C is not a valid key in the provided list. Please check the key and try again.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B11A2D5D2395'],3472.0
What is the value associated with key 2C74941C23FA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `2C74941C23FA` is `509DDB107E7F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['D0B3BB01B2A5'],3472.0
What is the value associated with key 1A8220DDA0FF? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1C80A3B1799D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A853632D0302'],3472.0
What is the value associated with key 9B2D99BD6240? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E18C6DA85F1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5264E1F85B33'],3472.0
What is the value associated with key E1A2810D5C57? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E1A2810D5C57,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['6B2D6279403C'],3472.0
What is the value associated with key 9BE7FAC08FC4? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,9053E8A10E94,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B148EA7917E1'],3472.0
What is the value associated with key 3F8CC32AFC4A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `3F8CC32AFC4A` is `59E58A38D5AA`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['65DA460A6125'],3472.0
What is the value associated with key 57C5F6AE10E8? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,57C3F094E5AA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['4B4EF8722413'],3472.0
What is the value associated with key CE0773EDB223? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `CE0773EDB223` is `5C29E85C1EC9`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['235F2224A806'],3472.0
What is the value associated with key 9A3F69A9AFF9? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `9A3F69A9AFF9` is `43C9E0A3B54F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['E2EDB33422CB'],3472.0
What is the value associated with key 8325BF98E734? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `8325BF98E734` is `7B07A4244E56,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['D7D34C859233'],3472.0
What is the value associated with key 8C3DB3952193? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `8C3DB3952193` is `6E4A52CB1AE0`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['505CDC57546D'],3472.0
What is the value associated with key BCA0B63D65D5? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,698A34E8D54C,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8DB7EF7DB821'],3472.0
What is the value associated with key 37A3A1F0FA7A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `37A3A1F0FA7A` is `59208430915D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['35AF336D7786'],3472.0
What is the value associated with key B6E19FC97264? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B6E19FC97264 is not a valid key in the provided list. Please check the key and try again.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['AFC54A636AF5'],3472.0
What is the value associated with key EBD3586528E6? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `EBD3586528E6` is `004ED3D877A8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['21F6AC20AF11'],3472.0
What is the value associated with key B5DCFB38CD91? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3EDB0894DE4,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F9A5A66C0FA1'],3472.0
What is the value associated with key 2D85F554E1F8? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `2D85F554E1F8` is `50BF9EE4105D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8AE080FF2909'],3472.0
What is the value associated with key A30AB1BE6DF2? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A30AB1BE6DF2,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B5D95287964D'],3472.0
What is the value associated with key C2C21D8B32D9? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C0BA7213E7CC,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8FF15A2C41BC'],3472.0
What is the value associated with key 95327AF985FF? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E4A52CB1AE0,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F1539215583A'],3472.0
What is the value associated with key B5CAAACAD101? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3EDB089C0E1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['AC9B6ADFD568'],3472.0
What is the value associated with key E4D4BF74531C? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E8C38483884E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['88ADD7654A18'],3472.0
What is the value associated with key E0A24932936E? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E6E8236EB83E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['6C21D8E8B97C'],3472.0
What is the value associated with key 0344CEED0FFC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,004ED3D877A8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1B4185D1A1EF'],3472.0
What is the value associated with key 618006783C34? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C9E5A237A8C1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['0D95253421BC'],3472.0
What is the value associated with key 0E7DAB95C72F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `0E7DAB95C72F` is `57F8C35A8D9,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['4458332CCE0A'],3472.0
What is the value associated with key C918C00C200C? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C3EDB900C98C,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['FBC829330FC4'],3472.0
What is the value associated with key AEF2495FA2FC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,AEF2495FA2FC,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['257C4024C424'],3472.0
What is the value associated with key 0FE1D6E1BA00? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,004ED3D877A8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C8CBB0CAD2EB'],3472.0
What is the value associated with key 34394B8E5509? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `34394B8E5509` is `2737388629FF,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8A8AC0EB8875'],3472.0
What is the value associated with key 5BD208453B2F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,5BD208453B2F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['73DDD06405A8'],3472.0
What is the value associated with key 9DB91A3C2131? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E4A3B85E3F3,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['ACEFDE3790FB'],3472.0
What is the value associated with key 8FD7BD4F6118? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `8FD7BD4F6118` is `13C3BBF8DA91`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['396CDD664071'],3472.0
What is the value associated with key A5A9BE0EC2DA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A8C3D9A8C94D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['638E8FAF6D4A'],3472.0
What is the value associated with key 82CB3CD30E99? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E4A5CBDB68C,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['CBFDC8C85AD6'],3472.0
What is the value associated with key B235CC7F9517? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `B235CC7F9517` is `B27A6548283,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B16449A2AFDE'],3472.0
What is the value associated with key 0C06AA1C4023? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,698F5F319053,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['61AFED2E1BCD'],3472.0
What is the value associated with key 6AA46336C815? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E9338DA9A94,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C9C1F4EA6B97'],3472.0
What is the value associated with key AF65F9CF8499? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,698A34E80C9D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F740500A174E'],3472.0
What is the value associated with key 0DC58D5809B7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `0DC58D5809B7` is `57F3B7C8E31,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BE610351B09D'],3472.0
What is the value associated with key 33FD4057E470? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,3E083F09F7A6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['DE6C9EDD2182'],3472.0
What is the value associated with key DC46C7EAB19B? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `DC46C7EAB19B` is `4336663166A7,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['716CDEC00F3A'],3472.0
What is the value associated with key 39BDD479CC36? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,3E083F09F7A6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A23FE9572BC2'],3472.0
What is the value associated with key B5A4B4629214? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,10309D71C22F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5E24A5CB3C6E'],3472.0
What is the value associated with key 96A0C14EBD10? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `96A0C14EBD10` is `509DDB107E7F`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BD0B8BEEF83F'],3472.0
What is the value associated with key 324B9A7791A2? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3EDB063AE76,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B993C6B18D94'],3472.0
What is the value associated with key 3189F6DBB2B6? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,653390E832A1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['72E54B4F3B2E'],3472.0
What is the value associated with key FBC32D6BC882? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `FBC32D6BC882` is `7C3140530D4A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1310AEC2BB19'],3472.0
What is the value associated with key F6642FDDB26A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,F013D5CF3B4C,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BC2E2C7DD667'],3472.0
What is the value associated with key 1E8D838B77AD? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `1E8D838B77AD` is `50BF9EE4105D`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['0A676090103C'],3472.0
What is the value associated with key 47736DB2B020? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `47736DB2B020` is `473E0A8A1E2F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['43A58E7D3F5A'],3472.0
What is the value associated with key 2932214C0A4D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `2932214C0A4D` is `8FA832339053,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['D89495801C3A'],3472.0
What is the value associated with key 01714148BD11? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,698F3231E91F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7761549FC34C'],3472.0
What is the value associated with key EFFFB5AE329D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `EFFFB5AE329D` is `57F7B2A8E916`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['0A3927A158A0'],3472.0
What is the value associated with key EDBA27591AD4? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1C80A3B1799D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['98CD5297E1AD'],3472.0
What is the value associated with key C60E0D04DCB6? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C60E0C9FA6E6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A018EEB093FE'],3472.0
